player,season,matchday,teams,result,minutes,saves,goals_conceded,errors_leading_to_goal,penalties_saved
david-soria,laliga-16-17,15,CEL 0-3 SEV,0-3,0,0,0,0,0
david-soria,laliga-16-17,14,GRA 2-1 SEV,2-1,0,0,0,0,0
david-soria,laliga-16-17,13,SEV 2-1 VAL,2-1,0,0,0,0,0
david-soria,laliga-16-17,12,DEP 2-3 SEV,2-3,0,0,0,0,0
david-soria,laliga-16-17,11,SEV 1-2 BAR,1-2,0,0,0,0,0
david-soria,laliga-16-17,10,SPO 1-1 SEV,1-1,0,0,0,0,0
david-soria,laliga-16-17,9,SEV 1-0 ATM,1-0,0,0,0,0,0
david-soria,laliga-16-17,8,LEG 2-3 SEV,2-3,0,0,0,0,0
david-soria,laliga-16-17,7,SEV 2-1 ALA,2-1,0,0,0,0,0
david-soria,laliga-16-17,6,ATH 3-1 SEV,3-1,0,0,0,0,0
david-soria,laliga-16-17,5,SEV 1-0 BET,1-0,0,0,0,0,0
david-soria,laliga-16-17,4,EIB 1-1 SEV,1-1,0,0,0,0,0
david-soria,laliga-16-17,3,SEV 2-1 LPA,2-1,0,0,0,0,0
david-soria,laliga-16-17,2,VIL 0-0 SEV,0-0,0,0,0,0,0
david-soria,laliga-16-17,1,SEV 6-4 ESP,6-4,0,0,0,0,0
fernando-pacheco,laliga-16-17,38,LEG 1-1 ALA,1-1,90,3,1,0,0
fernando-pacheco,laliga-16-17,37,ALA 3-1 CEL,3-1,90,3,1,0,0
fernando-pacheco,laliga-16-17,36,ALA 1-0 ATH,1-0,90,6,0,0,0
fernando-pacheco,laliga-16-17,35,BET 1-4 ALA,1-4,0,0,0,0,0
fernando-pacheco,laliga-16-17,34,ALA 0-0 EIB,0-0,90,4,0,0,0
fernando-pacheco,laliga-16-17,33,LPA 1-1 ALA,1-1,90,2,1,0,0
fernando-pacheco,laliga-16-17,32,ALA 2-1 VIL,2-1,90,4,1,0,0
fernando-pacheco,laliga-16-17,31,ESP 1-0 ALA,1-0,90,5,1,0,0
fernando-pacheco,laliga-16-17,30,ALA 0-1 OSA,0-1,90,5,1,0,0
fernando-pacheco,laliga-16-17,29,RMD 3-0 ALA,3-0,90,3,3,0,0
fernando-pacheco,laliga-16-17,28,ALA 1-0 RSO,1-0,90,2,0,0,0
fernando-pacheco,laliga-16-17,27,MLG 1-2 ALA,1-2,90,8,1,0,0
fernando-pacheco,laliga-16-17,26,ALA 1-1 SEV,1-1,90,0,1,0,0
fernando-pacheco,laliga-16-17,25,GRA 2-1 ALA,2-1,90,4,2,0,0
fernando-pacheco,laliga-16-17,24,ALA 2-1 VAL,2-1,90,1,1,0,0
fernando-pacheco,laliga-16-17,23,DEP 0-1 ALA,0-1,90,3,0,0,0
fernando-pacheco,laliga-16-17,22,ALA 0-6 BAR,0-6,90,4,6,1,0
fernando-pacheco,laliga-16-17,21,SPO 2-4 ALA,2-4,90,2,2,0,0
fernando-pacheco,laliga-16-17,20,ALA 0-0 ATM,0-0,90,2,0,0,0
fernando-pacheco,laliga-16-17,19,ALA 2-2 LEG,2-2,90,2,2,0,0
fernando-pacheco,laliga-16-17,18,CEL 1-0 ALA,1-0,90,3,1,0,0
fernando-pacheco,laliga-16-17,17,ATH 0-0 ALA,0-0,0,0,0,0,0
fernando-pacheco,laliga-16-17,16,ALA 1-0 BET,1-0,90,3,0,0,0
fernando-pacheco,laliga-16-17,15,EIB 0-0 ALA,0-0,90,1,0,0,0
fernando-pacheco,laliga-16-17,14,ALA 1-1 LPA,1-1,90,2,1,0,0
fernando-pacheco,laliga-16-17,13,VIL 0-2 ALA,0-2,90,9,0,0,0
fernando-pacheco,laliga-16-17,12,ALA 0-1 ESP,0-1,90,2,1,0,1
fernando-pacheco,laliga-16-17,11,OSA 0-1 ALA,0-1,90,3,0,0,0
fernando-pacheco,laliga-16-17,10,ALA 1-4 RMD,1-4,90,1,4,0,1
fernando-pacheco,laliga-16-17,9,RSO 3-0 ALA,3-0,90,2,3,0,0
fernando-pacheco,laliga-16-17,8,ALA 1-1 MLG,1-1,90,4,1,0,0
fernando-pacheco,laliga-16-17,7,SEV 2-1 ALA,2-1,90,10,2,0,0
fernando-pacheco,laliga-16-17,6,ALA 3-1 GRA,3-1,90,2,1,0,0
fernando-pacheco,laliga-16-17,5,VAL 2-1 ALA,2-1,90,1,2,0,0
fernando-pacheco,laliga-16-17,4,ALA 0-0 DEP,0-0,90,1,0,0,0
fernando-pacheco,laliga-16-17,3,BAR 1-2 ALA,1-2,90,1,1,0,0
fernando-pacheco,laliga-16-17,2,ALA 0-0 SPO,0-0,90,1,0,0,0
fernando-pacheco,laliga-16-17,1,ATM 1-1 ALA,1-1,90,5,1,0,0
ivan-cuellar,laliga-16-17,38,SPO 2-2 BET,2-2,90,7,2,1,0
ivan-cuellar,laliga-16-17,37,EIB 0-1 SPO,0-1,90,2,0,0,0
ivan-cuellar,laliga-16-17,36,SPO 1-0 LPA,1-0,90,2,0,0,0
ivan-cuellar,laliga-16-17,35,VIL 3-1 SPO,3-1,90,2,3,0,0
ivan-cuellar,laliga-16-17,34,SPO 1-1 ESP,1-1,90,4,1,0,0
ivan-cuellar,laliga-16-17,33,OSA 2-2 SPO,2-2,90,0,2,0,0
ivan-cuellar,laliga-16-17,32,SPO 2-3 RMD,2-3,90,3,3,0,0
ivan-cuellar,laliga-16-17,31,RSO 3-1 SPO,3-1,90,4,3,0,0
ivan-cuellar,laliga-16-17,30,SPO 0-1 MLG,0-1,90,2,1,0,0
ivan-cuellar,laliga-16-17,29,SEV 0-0 SPO,0-0,90,6,0,0,0
ivan-cuellar,laliga-16-17,28,SPO 3-1 GRA,3-1,90,0,0,0,0
ivan-cuellar,laliga-16-17,27,VAL 1-1 SPO,1-1,90,6,1,0,1
ivan-cuellar,laliga-16-17,26,SPO 0-1 DEP,0-1,90,2,1,0,1
ivan-cuellar,laliga-16-17,25,BAR 6-1 SPO,6-1,90,4,6,1,0
ivan-cuellar,laliga-16-17,24,SPO 1-1 CEL,1-1,90,4,1,0,0
ivan-cuellar,laliga-16-17,23,SPO 1-4 ATM,1-4,90,2,4,0,0
ivan-cuellar,laliga-16-17,22,LEG 0-2 SPO,0-2,90,3,0,0,0
ivan-cuellar,laliga-16-17,21,SPO 2-4 ALA,2-4,90,3,4,0,0
ivan-cuellar,laliga-16-17,20,ATH 2-1 SPO,2-1,90,4,2,0,0
ivan-cuellar,laliga-16-17,19,BET 0-0 SPO,0-0,90,4,0,0,0
ivan-cuellar,laliga-16-17,18,SPO 2-3 EIB,2-3,90,5,3,0,0
ivan-cuellar,laliga-16-17,17,LPA 1-0 SPO,1-0,90,10,1,0,0
ivan-cuellar,laliga-16-17,16,SPO 1-3 VIL,1-3,90,6,3,0,0
ivan-cuellar,laliga-16-17,15,ESP 2-1 SPO,2-1,90,4,2,1,0
ivan-cuellar,laliga-16-17,14,SPO 3-1 OSA,3-1,90,1,1,0,0
ivan-cuellar,laliga-16-17,13,RMD 2-1 SPO,2-1,0,0,0,0,0
ivan-cuellar,laliga-16-17,12,SPO 1-3 RSO,1-3,90,6,3,0,0
ivan-cuellar,laliga-16-17,11,MLG 3-2 SPO,3-2,90,5,3,0,0
ivan-cuellar,laliga-16-17,10,SPO 1-1 SEV,1-1,90,5,1,0,0
ivan-cuellar,laliga-16-17,9,GRA 0-0 SPO,0-0,90,1,0,0,0
ivan-cuellar,laliga-16-17,8,SPO 1-2 VAL,1-2,90,1,2,0,0
ivan-cuellar,laliga-16-17,7,DEP 2-1 SPO,2-1,90,4,2,0,0
ivan-cuellar,laliga-16-17,6,SPO 0-5 BAR,0-5,90,2,5,0,0
ivan-cuellar,laliga-16-17,5,CEL 2-1 SPO,2-1,90,3,2,0,0
ivan-cuellar,laliga-16-17,4,ATM 5-0 SPO,5-0,90,2,5,0,0
ivan-cuellar,laliga-16-17,3,SPO 2-1 LEG,2-1,90,1,1,0,0
ivan-cuellar,laliga-16-17,2,ALA 0-0 SPO,0-0,90,2,0,0,0
ivan-cuellar,laliga-16-17,1,SPO 2-1 ATH,2-1,90,3,1,0,0
ivan-villar,laliga-16-17,38,CEL 2-2 RSO,2-2,0,0,0,0,0
ivan-villar,laliga-16-17,21,CEL 1-4 RMD,1-4,0,0,0,0,0
ivan-villar,laliga-16-17,37,ALA 3-1 CEL,3-1,90,1,3,0,0
ivan-villar,laliga-16-17,36,MLG 3-0 CEL,3-0,0,0,0,0,0
ivan-villar,laliga-16-17,35,CEL 0-3 ATH,0-3,0,0,0,0,0
ivan-villar,laliga-16-17,34,SEV 2-1 CEL,2-1,0,0,0,0,0
ivan-villar,laliga-16-17,33,CEL 0-1 BET,0-1,0,0,0,0,0
ivan-villar,laliga-16-17,32,GRA 0-3 CEL,0-3,0,0,0,0,0
ivan-villar,laliga-16-17,31,CEL 0-2 EIB,0-2,0,0,0,0,0
ivan-villar,laliga-16-17,30,VAL 3-2 CEL,3-2,0,0,0,0,0
ivan-villar,laliga-16-17,29,CEL 3-1 LPA,3-1,0,0,0,0,0
ivan-villar,laliga-16-17,28,DEP 0-1 CEL,0-1,0,0,0,0,0
ivan-villar,laliga-16-17,27,CEL 0-1 VIL,0-1,0,0,0,0,0
ivan-villar,laliga-16-17,26,BAR 5-0 CEL,5-0,0,0,0,0,0
ivan-villar,laliga-16-17,25,CEL 2-2 ESP,2-2,0,0,0,0,0
ivan-villar,laliga-16-17,24,SPO 1-1 CEL,1-1,0,0,0,0,0
ivan-villar,laliga-16-17,23,CEL 3-0 OSA,3-0,0,0,0,0,0
ivan-villar,laliga-16-17,22,ATM 3-2 CEL,3-2,0,0,0,0,0
ivan-villar,laliga-16-17,20,LEG 0-2 CEL,0-2,0,0,0,0,0
ivan-villar,laliga-16-17,19,RSO 1-0 CEL,1-0,0,0,0,0,0
ivan-villar,laliga-16-17,18,CEL 1-0 ALA,1-0,0,0,0,0,0
ivan-villar,laliga-16-17,17,CEL 3-1 MLG,3-1,0,0,0,0,0
ivan-villar,laliga-16-17,16,ATH 2-1 CEL,2-1,0,0,0,0,0
ivan-villar,laliga-16-17,15,CEL 0-3 SEV,0-3,0,0,0,0,0
ivan-villar,laliga-16-17,14,BET 3-3 CEL,3-3,0,0,0,0,0
ivan-villar,laliga-16-17,13,CEL 3-1 GRA,3-1,0,0,0,0,0
ivan-villar,laliga-16-17,12,EIB 1-0 CEL,1-0,0,0,0,0,0
ivan-villar,laliga-16-17,11,CEL 2-1 VAL,2-1,0,0,0,0,0
ivan-villar,laliga-16-17,10,LPA 3-3 CEL,3-3,0,0,0,0,0
ivan-villar,laliga-16-17,9,CEL 4-1 DEP,4-1,0,0,0,0,0
ivan-villar,laliga-16-17,8,VIL 5-0 CEL,5-0,0,0,0,0,0
ivan-villar,laliga-16-17,7,CEL 4-3 BAR,4-3,0,0,0,0,0
ivan-villar,laliga-16-17,6,ESP 0-2 CEL,0-2,0,0,0,0,0
ivan-villar,laliga-16-17,5,CEL 2-1 SPO,2-1,0,0,0,0,0
ivan-villar,laliga-16-17,4,OSA 0-0 CEL,0-0,0,0,0,0,0
ivan-villar,laliga-16-17,3,CEL 0-4 ATM,0-4,0,0,0,0,0
ivan-villar,laliga-16-17,2,RMD 2-1 CEL,2-1,0,0,0,0,0
ivan-villar,laliga-16-17,1,CEL 0-1 LEG,0-1,0,0,0,0,0
jan-oblak,laliga-16-17,38,ATM 3-1 ATH,3-1,90,0,1,0,0
jan-oblak,laliga-16-17,37,BET 1-1 ATM,1-1,90,4,1,0,0
jan-oblak,laliga-16-17,36,ATM 1-0 EIB,1-0,90,3,0,0,0
jan-oblak,laliga-16-17,35,LPA 0-5 ATM,0-5,90,3,0,0,0
jan-oblak,laliga-16-17,34,ATM 0-1 VIL,0-1,90,1,1,0,0
jan-oblak,laliga-16-17,33,ESP 0-1 ATM,0-1,90,2,0,0,0
jan-oblak,laliga-16-17,32,ATM 3-0 OSA,3-0,90,0,0,0,0
jan-oblak,laliga-16-17,31,RMD 1-1 ATM,1-1,90,4,1,0,0
jan-oblak,laliga-16-17,30,ATM 1-0 RSO,1-0,90,1,0,0,0
jan-oblak,laliga-16-17,29,MLG 0-2 ATM,0-2,90,5,0,0,0
jan-oblak,laliga-16-17,28,ATM 3-1 SEV,3-1,90,1,1,0,0
jan-oblak,laliga-16-17,27,GRA 0-1 ATM,0-1,90,2,0,0,0
jan-oblak,laliga-16-17,26,ATM 3-0 VAL,3-0,90,1,0,0,0
jan-oblak,laliga-16-17,25,DEP 1-1 ATM,1-1,90,1,1,1,0
jan-oblak,laliga-16-17,24,ATM 1-2 BAR,1-2,90,4,2,0,0
jan-oblak,laliga-16-17,23,SPO 1-4 ATM,1-4,0,0,0,0,0
jan-oblak,laliga-16-17,22,ATM 3-2 CEL,3-2,0,0,0,0,0
jan-oblak,laliga-16-17,21,ATM 2-0 LEG,2-0,0,0,0,0,0
jan-oblak,laliga-16-17,20,ALA 0-0 ATM,0-0,0,0,0,0,0
jan-oblak,laliga-16-17,19,ATH 2-2 ATM,2-2,0,0,0,0,0
jan-oblak,laliga-16-17,18,ATM 1-0 BET,1-0,0,0,0,0,0
jan-oblak,laliga-16-17,17,EIB 0-2 ATM,0-2,0,0,0,0,0
jan-oblak,laliga-16-17,16,ATM 1-0 LPA,1-0,0,0,0,0,0
jan-oblak,laliga-16-17,15,VIL 3-0 ATM 40',3-0,40,1,2,1,0
jan-oblak,laliga-16-17,14,ATM 0-0 ESP,0-0,90,3,0,0,0
jan-oblak,laliga-16-17,13,OSA 0-3 ATM,0-3,90,1,0,0,1
jan-oblak,laliga-16-17,12,ATM 0-3 RMD,0-3,90,4,3,0,0
jan-oblak,laliga-16-17,11,RSO 2-0 ATM,2-0,90,1,2,0,0
jan-oblak,laliga-16-17,10,ATM 4-2 MLG,4-2,90,1,2,1,0
jan-oblak,laliga-16-17,9,SEV 1-0 ATM,1-0,90,4,1,0,0
jan-oblak,laliga-16-17,8,ATM 7-1 GRA,7-1,90,1,1,0,0
jan-oblak,laliga-16-17,7,VAL 0-2 ATM,0-2,90,5,0,0,0
jan-oblak,laliga-16-17,6,ATM 1-0 DEP,1-0,90,1,0,0,0
jan-oblak,laliga-16-17,5,BAR 1-1 ATM,1-1,90,6,1,0,0
jan-oblak,laliga-16-17,4,ATM 5-0 SPO,5-0,90,1,0,0,0
jan-oblak,laliga-16-17,3,CEL 0-4 ATM,0-4,90,1,0,0,0
jan-oblak,laliga-16-17,2,LEG 0-0 ATM,0-0,90,1,0,0,0
jan-oblak,laliga-16-17,1,ATM 1-1 ALA,1-1,90,0,1,0,0
jasper-cillessen,laliga-16-17,38,BAR 4-2 EIB,4-2,0,0,0,0,0
jasper-cillessen,laliga-16-17,37,LPA 1-4 BAR,1-4,0,0,0,0,0
jasper-cillessen,laliga-16-17,36,BAR 4-1 VIL,4-1,0,0,0,0,0
jasper-cillessen,laliga-16-17,35,ESP 0-3 BAR,0-3,0,0,0,0,0
jasper-cillessen,laliga-16-17,34,BAR 7-1 OSA,7-1,0,0,0,0,0
jasper-cillessen,laliga-16-17,33,RMD 2-3 BAR,2-3,0,0,0,0,0
jasper-cillessen,laliga-16-17,32,BAR 3-2 RSO,3-2,0,0,0,0,0
jasper-cillessen,laliga-16-17,31,MLG 2-0 BAR,2-0,0,0,0,0,0
jasper-cillessen,laliga-16-17,30,BAR 3-0 SEV,3-0,0,0,0,0,0
jasper-cillessen,laliga-16-17,29,GRA 1-4 BAR,1-4,0,0,0,0,0
jasper-cillessen,laliga-16-17,28,BAR 4-2 VAL,4-2,0,0,0,0,0
jasper-cillessen,laliga-16-17,27,DEP 2-1 BAR,2-1,0,0,0,0,0
jasper-cillessen,laliga-16-17,26,BAR 5-0 CEL,5-0,0,0,0,0,0
jasper-cillessen,laliga-16-17,25,BAR 6-1 SPO,6-1,0,0,0,0,0
jasper-cillessen,laliga-16-17,24,ATM 1-2 BAR,1-2,0,0,0,0,0
jasper-cillessen,laliga-16-17,23,BAR 2-1 LEG,2-1,0,0,0,0,0
jasper-cillessen,laliga-16-17,22,ALA 0-6 BAR,0-6,0,0,0,0,0
jasper-cillessen,laliga-16-17,21,BAR 3-0 ATH,3-0,0,0,0,0,0
jasper-cillessen,laliga-16-17,20,BET 1-1 BAR,1-1,0,0,0,0,0
jasper-cillessen,laliga-16-17,19,EIB 0-4 BAR,0-4,0,0,0,0,0
jasper-cillessen,laliga-16-17,18,BAR 5-0 LPA,5-0,0,0,0,0,0
jasper-cillessen,laliga-16-17,17,VIL 1-1 BAR,1-1,0,0,0,0,0
jasper-cillessen,laliga-16-17,16,BAR 4-1 ESP,4-1,0,0,0,0,0
jasper-cillessen,laliga-16-17,15,OSA 0-3 BAR,0-3,0,0,0,0,0
jasper-cillessen,laliga-16-17,14,BAR 1-1 RMD,1-1,0,0,0,0,0
jasper-cillessen,laliga-16-17,13,RSO 1-1 BAR,1-1,0,0,0,0,0
jasper-cillessen,laliga-16-17,12,BAR 0-0 MLG,0-0,0,0,0,0,0
jasper-cillessen,laliga-16-17,11,SEV 1-2 BAR,1-2,0,0,0,0,0
jasper-cillessen,laliga-16-17,10,BAR 1-0 GRA,1-0,0,0,0,0,0
jasper-cillessen,laliga-16-17,9,VAL 2-3 BAR,2-3,0,0,0,0,0
jasper-cillessen,laliga-16-17,8,BAR 4-0 DEP,4-0,0,0,0,0,0
jasper-cillessen,laliga-16-17,7,CEL 4-3 BAR,4-3,0,0,0,0,0
jasper-cillessen,laliga-16-17,6,SPO 0-5 BAR,0-5,0,0,0,0,0
jasper-cillessen,laliga-16-17,5,BAR 1-1 ATM,1-1,0,0,0,0,0
jasper-cillessen,laliga-16-17,4,LEG 1-5 BAR,1-5,0,0,0,0,0
jasper-cillessen,laliga-16-17,3,BAR 1-2 ALA,1-2,90,2,2,0,0
jasper-cillessen,laliga-16-17,2,ATH 0-1 BAR,0-1,0,0,0,0,0
jaume-domenech,laliga-16-17,38,VAL 1-3 VIL,1-3,90,3,3,0,0
jaume-domenech,laliga-16-17,37,ESP 0-1 VAL,0-1,90,3,0,0,0
jaume-domenech,laliga-16-17,36,VAL 4-1 OSA,4-1,90,3,1,0,0
jaume-domenech,laliga-16-17,35,RMD 2-1 VAL,2-1,0,0,0,0,0
jaume-domenech,laliga-16-17,34,VAL 2-3 RSO,2-3,0,0,0,0,0
jaume-domenech,laliga-16-17,33,MLG 2-0 VAL,2-0,0,0,0,0,0
jaume-domenech,laliga-16-17,32,VAL 0-0 SEV,0-0,0,0,0,0,0
jaume-domenech,laliga-16-17,31,GRA 1-3 VAL,1-3,0,0,0,0,0
jaume-domenech,laliga-16-17,30,VAL 3-2 CEL,3-2,0,0,0,0,0
jaume-domenech,laliga-16-17,29,VAL 3-0 DEP,3-0,0,0,0,0,0
jaume-domenech,laliga-16-17,28,BAR 4-2 VAL,4-2,0,0,0,0,0
jaume-domenech,laliga-16-17,27,VAL 1-1 SPO,1-1,0,0,0,0,0
jaume-domenech,laliga-16-17,26,ATM 3-0 VAL,3-0,0,0,0,0,0
jaume-domenech,laliga-16-17,25,VAL 1-0 LEG,1-0,0,0,0,0,0
jaume-domenech,laliga-16-17,24,ALA 2-1 VAL,2-1,0,0,0,0,0
jaume-domenech,laliga-16-17,16,VAL 2-1 RMD,2-1,0,0,0,0,0
jaume-domenech,laliga-16-17,23,VAL 2-0 ATH,2-0,0,0,0,0,0
jaume-domenech,laliga-16-17,22,BET 0-0 VAL,0-0,0,0,0,0,0
jaume-domenech,laliga-16-17,21,VAL 0-4 EIB,0-4,0,0,0,0,0
jaume-domenech,laliga-16-17,20,LPA 3-1 VAL,3-1,0,0,0,0,0
jaume-domenech,laliga-16-17,19,VIL 0-2 VAL,0-2,0,0,0,0,0
jaume-domenech,laliga-16-17,18,VAL 2-1 ESP,2-1,0,0,0,0,0
jaume-domenech,laliga-16-17,17,OSA 3-3 VAL,3-3,0,0,0,0,0
jaume-domenech,laliga-16-17,15,RSO 3-2 VAL,3-2,0,0,0,0,0
jaume-domenech,laliga-16-17,14,VAL 2-2 MLG,2-2,0,0,0,0,0
jaume-domenech,laliga-16-17,13,SEV 2-1 VAL,2-1,0,0,0,0,0
jaume-domenech,laliga-16-17,12,VAL 1-1 GRA,1-1,0,0,0,0,0
jaume-domenech,laliga-16-17,11,CEL 2-1 VAL,2-1,0,0,0,0,0
jaume-domenech,laliga-16-17,10,DEP 1-1 VAL,1-1,0,0,0,0,0
jaume-domenech,laliga-16-17,9,VAL 2-3 BAR,2-3,0,0,0,0,0
jaume-domenech,laliga-16-17,8,SPO 1-2 VAL,1-2,0,0,0,0,0
jaume-domenech,laliga-16-17,7,VAL 0-2 ATM,0-2,0,0,0,0,0
jaume-domenech,laliga-16-17,6,LEG 1-2 VAL,1-2,0,0,0,0,0
jaume-domenech,laliga-16-17,5,VAL 2-1 ALA,2-1,0,0,0,0,0
jaume-domenech,laliga-16-17,4,ATH 2-1 VAL,2-1,0,0,0,0,0
jaume-domenech,laliga-16-17,3,VAL 2-3 BET,2-3,0,0,0,0,0
jaume-domenech,laliga-16-17,2,EIB 1-0 VAL,1-0,0,0,0,0,0
jaume-domenech,laliga-16-17,1,VAL 2-4 LPA,2-4,0,0,0,0,0
juan-soriano,laliga-16-17,38,SEV 5-0 OSA,5-0,0,0,0,0,0
juan-soriano,laliga-16-17,37,RMD 4-1 SEV,4-1,0,0,0,0,0
juan-soriano,laliga-16-17,36,SEV 1-1 RSO,1-1,0,0,0,0,0
juan-soriano,laliga-16-17,35,MLG 4-2 SEV,4-2,0,0,0,0,0
juan-soriano,laliga-16-17,34,SEV 2-1 CEL,2-1,0,0,0,0,0
juan-soriano,laliga-16-17,33,SEV 2-0 GRA,2-0,0,0,0,0,0
juan-soriano,laliga-16-17,32,VAL 0-0 SEV,0-0,0,0,0,0,0
juan-soriano,laliga-16-17,31,SEV 4-2 DEP,4-2,0,0,0,0,0
juan-soriano,laliga-16-17,30,BAR 3-0 SEV,3-0,0,0,0,0,0
juan-soriano,laliga-16-17,29,SEV 0-0 SPO,0-0,0,0,0,0,0
juan-soriano,laliga-16-17,28,ATM 3-1 SEV,3-1,0,0,0,0,0
juan-soriano,laliga-16-17,27,SEV 1-1 LEG,1-1,0,0,0,0,0
juan-soriano,laliga-16-17,26,ALA 1-1 SEV,1-1,0,0,0,0,0
juan-soriano,laliga-16-17,25,SEV 1-0 ATH,1-0,0,0,0,0,0
juan-soriano,laliga-16-17,24,BET 1-2 SEV,1-2,0,0,0,0,0
juan-soriano,laliga-16-17,23,SEV 2-0 EIB,2-0,0,0,0,0,0
juan-soriano,laliga-16-17,22,LPA 0-1 SEV,0-1,0,0,0,0,0
juan-soriano,laliga-16-17,21,SEV 0-0 VIL,0-0,0,0,0,0,0
juan-soriano,laliga-16-17,20,ESP 3-1 SEV,3-1,0,0,0,0,0
juan-soriano,laliga-16-17,19,OSA 3-4 SEV,3-4,0,0,0,0,0
juan-soriano,laliga-16-17,18,SEV 2-1 RMD,2-1,0,0,0,0,0
juan-soriano,laliga-16-17,17,RSO 0-4 SEV,0-4,0,0,0,0,0
juan-soriano,laliga-16-17,16,SEV 4-1 MLG,4-1,0,0,0,0,0
juan-soriano,laliga-16-17,15,CEL 0-3 SEV,0-3,0,0,0,0,0
juan-soriano,laliga-16-17,14,GRA 2-1 SEV,2-1,0,0,0,0,0
juan-soriano,laliga-16-17,13,SEV 2-1 VAL,2-1,0,0,0,0,0
juan-soriano,laliga-16-17,12,DEP 2-3 SEV,2-3,0,0,0,0,0
juan-soriano,laliga-16-17,11,SEV 1-2 BAR,1-2,0,0,0,0,0
juan-soriano,laliga-16-17,10,SPO 1-1 SEV,1-1,0,0,0,0,0
juan-soriano,laliga-16-17,9,SEV 1-0 ATM,1-0,0,0,0,0,0
juan-soriano,laliga-16-17,8,LEG 2-3 SEV,2-3,0,0,0,0,0
juan-soriano,laliga-16-17,7,SEV 2-1 ALA,2-1,0,0,0,0,0
juan-soriano,laliga-16-17,6,ATH 3-1 SEV,3-1,0,0,0,0,0
juan-soriano,laliga-16-17,5,SEV 1-0 BET,1-0,0,0,0,0,0
juan-soriano,laliga-16-17,4,EIB 1-1 SEV,1-1,0,0,0,0,0
juan-soriano,laliga-16-17,3,SEV 2-1 LPA,2-1,0,0,0,0,0
juan-soriano,laliga-16-17,2,VIL 0-0 SEV,0-0,0,0,0,0,0
juan-soriano,laliga-16-17,1,SEV 6-4 ESP,6-4,0,0,0,0,0
marc-andre-ter-stegen,laliga-16-17,38,BAR 4-2 EIB,4-2,90,2,2,0,0
marc-andre-ter-stegen,laliga-16-17,37,LPA 1-4 BAR,1-4,90,4,1,0,0
marc-andre-ter-stegen,laliga-16-17,36,BAR 4-1 VIL,4-1,90,3,1,0,0
marc-andre-ter-stegen,laliga-16-17,35,ESP 0-3 BAR,0-3,90,3,0,0,0
marc-andre-ter-stegen,laliga-16-17,34,BAR 7-1 OSA,7-1,90,1,1,0,0
marc-andre-ter-stegen,laliga-16-17,33,RMD 2-3 BAR,2-3,90,12,2,0,0
marc-andre-ter-stegen,laliga-16-17,32,BAR 3-2 RSO,3-2,90,6,2,0,0
marc-andre-ter-stegen,laliga-16-17,31,MLG 2-0 BAR,2-0,90,2,2,0,0
marc-andre-ter-stegen,laliga-16-17,30,BAR 3-0 SEV,3-0,90,3,0,0,0
marc-andre-ter-stegen,laliga-16-17,29,GRA 1-4 BAR,1-4,90,4,1,0,0
marc-andre-ter-stegen,laliga-16-17,28,BAR 4-2 VAL,4-2,90,3,2,0,0
marc-andre-ter-stegen,laliga-16-17,27,DEP 2-1 BAR,2-1,90,7,2,0,0
marc-andre-ter-stegen,laliga-16-17,26,BAR 5-0 CEL,5-0,90,2,0,0,0
marc-andre-ter-stegen,laliga-16-17,25,BAR 6-1 SPO,6-1,90,1,1,0,0
marc-andre-ter-stegen,laliga-16-17,24,ATM 1-2 BAR,1-2,90,3,1,0,0
marc-andre-ter-stegen,laliga-16-17,23,BAR 2-1 LEG,2-1,90,5,1,0,0
marc-andre-ter-stegen,laliga-16-17,22,ALA 0-6 BAR,0-6,90,4,0,0,0
marc-andre-ter-stegen,laliga-16-17,21,BAR 3-0 ATH,3-0,90,5,0,0,0
marc-andre-ter-stegen,laliga-16-17,20,BET 1-1 BAR,1-1,90,6,1,0,0
marc-andre-ter-stegen,laliga-16-17,19,EIB 0-4 BAR,0-4,90,6,0,0,0
marc-andre-ter-stegen,laliga-16-17,18,BAR 5-0 LPA,5-0,90,1,0,0,0
marc-andre-ter-stegen,laliga-16-17,17,VIL 1-1 BAR,1-1,90,2,1,0,0
marc-andre-ter-stegen,laliga-16-17,16,BAR 4-1 ESP,4-1,90,0,1,0,0
marc-andre-ter-stegen,laliga-16-17,15,OSA 0-3 BAR,0-3,90,1,0,0,0
marc-andre-ter-stegen,laliga-16-17,14,BAR 1-1 RMD,1-1,90,4,1,0,0
marc-andre-ter-stegen,laliga-16-17,13,RSO 1-1 BAR,1-1,90,5,1,0,0
marc-andre-ter-stegen,laliga-16-17,12,BAR 0-0 MLG,0-0,90,1,0,0,0
marc-andre-ter-stegen,laliga-16-17,11,SEV 1-2 BAR,1-2,90,3,1,0,0
marc-andre-ter-stegen,laliga-16-17,10,BAR 1-0 GRA,1-0,90,0,0,0,0
marc-andre-ter-stegen,laliga-16-17,9,VAL 2-3 BAR,2-3,90,2,2,0,0
marc-andre-ter-stegen,laliga-16-17,8,BAR 4-0 DEP,4-0,90,0,0,0,0
marc-andre-ter-stegen,laliga-16-17,7,CEL 4-3 BAR,4-3,90,6,4,1,0
marc-andre-ter-stegen,laliga-16-17,6,SPO 0-5 BAR,0-5,90,3,0,0,0
marc-andre-ter-stegen,laliga-16-17,5,BAR 1-1 ATM,1-1,90,3,1,0,0
